match_id,batter,inning,Team,Opposition,Over,Ball,Runs,BF,Dots,Fours,Sixes,Out,Dismissal_Kind,Fall_of_Wicket,Strike_rate
548351,Harbhajan Singh,1,Mumbai Indians,Pune Warriors,16,1,0,1,1,0,0,1,caught,93/7,0.0
548351,SL Malinga,1,Mumbai Indians,Pune Warriors,16,2,14,14,8,1,1,0,,,100.0
548351,PP Ojha,1,Mumbai Indians,Pune Warriors,19,5,1,1,0,0,0,0,,,100.0
548351,RV Uthappa,2,Pune Warriors,Mumbai Indians,0,1,18,18,13,2,1,1,lbw,20/1,100.0
548351,JD Ryder,2,Pune Warriors,Mumbai Indians,1,6,9,13,7,1,0,1,caught,40/2,69.23
548351,MJ Clarke,2,Pune Warriors,Mumbai Indians,3,4,14,15,7,2,0,1,lbw,44/3,93.33
548351,SC Ganguly,2,Pune Warriors,Mumbai Indians,7,1,16,24,14,1,0,1,bowled,94/5,66.67
548351,SPD Smith,2,Pune Warriors,Mumbai Indians,8,3,2,6,4,0,0,1,bowled,47/4,33.33
548351,M Manhas,2,Pune Warriors,Mumbai Indians,9,6,42,34,12,5,0,0,,,123.53
548351,WD Parnell,2,Pune Warriors,Mumbai Indians,17,3,2,4,3,0,0,1,caught,105/6,50.0
548351,B Kumar,2,Pune Warriors,Mumbai Indians,18,3,10,6,1,1,0,0,,,166.67
548352,F du Plessis,1,Chennai Super Kings,Sunrisers Hyderabad,0,1,42,35,11,2,1,1,caught,109/3,120.0
548352,M Vijay,1,Chennai Super Kings,Sunrisers Hyderabad,0,3,14,11,6,2,0,1,caught,15/1,127.27
548352,SK Raina,1,Chennai Super Kings,Sunrisers Hyderabad,2,3,32,24,10,2,2,1,caught,79/2,133.33
548352,MS Dhoni,1,Chennai Super Kings,Sunrisers Hyderabad,9,5,34,27,6,2,0,1,bowled,147/6,125.93
548352,JA Morkel,1,Chennai Super Kings,Sunrisers Hyderabad,13,4,13,9,4,1,0,1,bowled,124/4,144.44
548352,RA Jadeja,1,Chennai Super Kings,Sunrisers Hyderabad,15,4,4,9,5,0,0,1,caught,142/5,44.44
548352,S Badrinath,1,Chennai Super Kings,Sunrisers Hyderabad,19,2,1,1,0,0,0,0,,,100.0
548352,DJ Bravo,1,Chennai Super Kings,Sunrisers Hyderabad,19,3,12,4,0,0,1,0,,,300.0
548352,PA Patel,2,Sunrisers Hyderabad,Chennai Super Kings,0,1,1,5,4,0,0,1,bowled,9/1,20.0
548352,S Dhawan,2,Sunrisers Hyderabad,Chennai Super Kings,0,3,36,29,8,3,0,0,,,124.14
548352,CL White,2,Sunrisers Hyderabad,Chennai Super Kings,1,5,77,53,16,9,2,1,run out,135/4,145.28
548352,KC Sangakkara,2,Sunrisers Hyderabad,Chennai Super Kings,10,6,1,5,4,0,0,1,caught and bowled,85/3,20.0
548352,DT Christian,2,Sunrisers Hyderabad,Chennai Super Kings,12,2,27,24,8,2,1,0,,,112.5
548352,A Ashish Reddy,2,Sunrisers Hyderabad,Chennai Super Kings,18,5,3,3,1,0,0,1,caught,148/5,100.0
548352,AA Jhunjhunwala,2,Sunrisers Hyderabad,Chennai Super Kings,19,6,1,1,0,0,0,0,,,100.0
548353,G Gambhir,1,Kolkata Knight Riders,Pune Warriors,0,1,56,36,11,4,2,1,caught,113/1,155.56
548353,BB McCullum,1,Kolkata Knight Riders,Pune Warriors,0,7,42,43,23,5,1,1,lbw,115/2,97.67
548353,YK Pathan,1,Kolkata Knight Riders,Pune Warriors,12,4,11,15,6,0,0,1,caught,134/4,73.33
548353,JH Kallis,1,Kolkata Knight Riders,Pune Warriors,13,5,1,4,3,0,0,1,bowled,122/3,25.0
548353,DB Das,1,Kolkata Knight Riders,Pune Warriors,15,3,15,17,11,0,1,0,,,88.24
548353,LR Shukla,1,Kolkata Knight Riders,Pune Warriors,18,6,0,1,1,0,0,1,caught,141/5,0.0
548353,MK Tiwary,1,Kolkata Knight Riders,Pune Warriors,19,1,6,4,0,0,0,0,,,150.0
548353,RV Uthappa,2,Pune Warriors,Kolkata Knight Riders,0,1,17,14,7,2,0,1,caught,28/2,121.43
548353,MJ Clarke,2,Pune Warriors,Kolkata Knight Riders,0,6,1,2,1,0,0,1,bowled,10/1,50.0
548353,MK Pandey,2,Pune Warriors,Kolkata Knight Riders,1,2,17,15,5,2,0,1,caught,49/3,113.33
548353,SPD Smith,2,Pune Warriors,Kolkata Knight Riders,3,5,14,15,6,1,0,1,lbw,55/5,93.33
548353,M Manhas,2,Pune Warriors,Kolkata Knight Riders,6,6,1,3,2,0,0,1,caught,53/4,33.33
548353,AD Mathews,2,Pune Warriors,Kolkata Knight Riders,7,5,35,27,8,0,3,1,caught,139/8,129.63
548353,SC Ganguly,2,Pune Warriors,Kolkata Knight Riders,8,3,36,35,17,4,1,1,caught,128/6,102.86
548353,WD Parnell,2,Pune Warriors,Kolkata Knight Riders,18,2,1,2,1,0,0,1,run out,131/7,50.0
548353,B Kumar,2,Pune Warriors,Kolkata Knight Riders,18,4,11,7,3,2,0,0,,,157.14
548354,R Dravid,1,Rajasthan Royals,Punjab Kings,0,1,46,39,20,8,0,1,caught,117/3,117.95
548354,AM Rahane,1,Rajasthan Royals,Punjab Kings,0,3,5,6,5,1,0,1,caught,7/1,83.33
548354,SR Watson,1,Rajasthan Royals,Punjab Kings,1,3,36,17,4,4,2,1,caught,76/2,211.76
548354,AL Menaria,1,Rajasthan Royals,Punjab Kings,8,1,34,27,10,1,2,1,caught,133/4,125.93
548354,BJ Hodge,1,Rajasthan Royals,Punjab Kings,13,4,36,22,7,2,2,1,caught,176/5,163.64
548354,J Botha,1,Rajasthan Royals,Punjab Kings,16,1,14,8,1,2,0,0,,,175.0
548354,STR Binny,1,Rajasthan Royals,Punjab Kings,19,6,0,1,1,0,0,1,caught,177/6,0.0
548354,SE Marsh,2,Punjab Kings,Rajasthan Royals,0,1,34,27,15,5,1,1,bowled,59/4,125.93
548354,Mandeep Singh,2,Punjab Kings,Rajasthan Royals,0,3,7,6,4,0,1,1,caught,8/1,116.67
548354,N Saini,2,Punjab Kings,Rajasthan Royals,1,4,2,9,8,0,0,1,caught and bowled,29/2,22.22
548354,DJ Hussey,2,Punjab Kings,Rajasthan Royals,5,5,8,6,4,2,0,1,caught,55/3,133.33
548354,Azhar Mahmood,2,Punjab Kings,Rajasthan Royals,7,5,24,24,13,2,1,1,bowled,95/5,100.0
548354,Gurkeerat Singh,2,Punjab Kings,Rajasthan Royals,8,5,23,24,10,2,0,1,caught and bowled,112/6,95.83
548354,AM Nayar,2,Punjab Kings,Rajasthan Royals,14,6,9,8,1,0,0,0,,,112.5
548354,PP Chawla,2,Punjab Kings,Rajasthan Royals,16,6,5,4,2,1,0,1,bowled,120/7,125.0
548354,RJ Harris,2,Punjab Kings,Rajasthan Royals,17,4,3,5,3,0,0,1,caught,123/8,60.0
548354,P Kumar,2,Punjab Kings,Rajasthan Royals,18,4,7,7,5,1,0,0,,,100.0
548355,M Vijay,1,Chennai Super Kings,Mumbai Indians,0,1,41,29,17,4,3,1,run out,52/2,141.38
548355,F du Plessis,1,Chennai Super Kings,Mumbai Indians,1,5,9,11,5,0,0,0,,,81.82
548355,DJ Bravo,1,Chennai Super Kings,Mumbai Indians,6,5,40,33,14,4,1,1,bowled,158/4,121.21
548355,SK Raina,1,Chennai Super Kings,Mumbai Indians,7,6,36,21,7,3,2,1,caught,114/3,171.43
548355,MS Dhoni,1,Chennai Super Kings,Mumbai Indians,14,2,25,15,3,2,1,1,caught,162/5,166.67
548355,JA Morkel,1,Chennai Super Kings,Mumbai Indians,17,6,3,3,1,0,0,1,bowled,169/6,100.0
548355,RA Jadeja,1,Chennai Super Kings,Mumbai Indians,18,4,9,6,3,0,1,1,caught,173/7,150.0
548355,S Badrinath,1,Chennai Super Kings,Mumbai Indians,19,4,1,1,0,0,0,0,,,100.0
548355,R Ashwin,1,Chennai Super Kings,Mumbai Indians,19,6,0,1,1,0,0,1,caught,173/8,0.0
548355,JEC Franklin,2,Mumbai Indians,Chennai Super Kings,0,1,1,9,8,0,0,1,caught,8/1,11.11
548355,SR Tendulkar,2,Mumbai Indians,Chennai Super Kings,1,1,74,44,11,11,1,1,caught,134/2,168.18
548355,RG Sharma,2,Mumbai Indians,Chennai Super Kings,2,3,60,46,17,6,2,1,bowled,149/5,130.43
548355,KD Karthik,2,Mumbai Indians,Chennai Super Kings,15,6,11,5,1,2,0,1,bowled,147/3,220.0
548355,AT Rayudu,2,Mumbai Indians,Chennai Super Kings,17,2,0,2,2,0,0,1,bowled,148/4,0.0
548355,DR Smith,2,Mumbai Indians,Chennai Super Kings,17,4,24,9,1,2,2,0,,,266.67
548355,RJ Peterson,2,Mumbai Indians,Chennai Super Kings,18,2,0,2,3,0,0,1,run out,151/6,0.0
548355,Harbhajan Singh,2,Mumbai Indians,Chennai Super Kings,18,7,0,1,1,0,0,1,caught,158/7,0.0
548355,SL Malinga,2,Mumbai Indians,Chennai Super Kings,19,2,0,1,1,0,0,1,bowled,159/8,0.0
548355,RP Singh,2,Mumbai Indians,Chennai Super Kings,19,3,1,1,0,0,0,0,,,100.0
548356,DJ Harris,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,0,1,47,41,21,2,4,0,,,114.63
548356,S Dhawan,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,0,2,73,52,17,10,1,0,run out,86/1,140.38
548356,CL White,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,12,4,45,24,6,2,3,1,caught and bowled,168/2,187.5
548356,KC Sangakkara,1,Sunrisers Hyderabad,Royal Challengers Bengaluru,19,4,10,3,1,1,1,0,,,333.33
548356,TM Dilshan,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,1,71,54,24,8,2,1,bowled,117/4,131.48
548356,CH Gayle,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,3,26,22,10,1,2,1,bowled,91/1,118.18
548356,V Kohli,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,10,6,9,9,4,1,0,1,caught,102/2,100.0
548356,AUK Pathan,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,13,2,4,4,2,0,0,1,caught,106/3,100.0
548356,AB de Villiers,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,14,2,47,17,1,5,3,0,,,276.47
548356,MA Agarwal,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,15,3,18,6,2,1,2,1,lbw,143/5,300.0
548356,J Syed Mohammad,2,Royal Challengers Bengaluru,Sunrisers Hyderabad,18,5,4,1,0,1,0,0,,,400.0
548357,DA Warner,1,Delhi Capitals,Kolkata Knight Riders,0,1,21,19,11,2,1,1,caught,49/2,110.53
548357,V Sehwag,1,Delhi Capitals,Kolkata Knight Riders,1,1,23,9,1,3,1,1,lbw,40/1,255.56
548357,DPMD Jayawardene,1,Delhi Capitals,Kolkata Knight Riders,3,4,30,27,12,3,1,0,,,111.11
548357,LRPL Taylor,1,Delhi Capitals,Kolkata Knight Riders,5,5,16,27,12,0,0,1,run out,100/4,59.26
548357,IK Pathan,1,Delhi Capitals,Kolkata Knight Riders,12,5,36,22,6,4,1,1,stumped,152/7,163.64
548357,Y Nagar,1,Delhi Capitals,Kolkata Knight Riders,14,4,10,7,1,1,0,1,bowled,125/5,142.86
548357,NV Ojha,1,Delhi Capitals,Kolkata Knight Riders,17,2,2,6,5,0,0,1,caught,146/6,33.33
548357,S Nadeem,1,Delhi Capitals,Kolkata Knight Riders,19,5,0,2,2,0,0,1,run out,153/9,0.0
548357,VR Aaron,1,Delhi Capitals,Kolkata Knight Riders,19,6,1,1,0,0,0,0,,,100.0
548357,BB McCullum,2,Kolkata Knight Riders,Delhi Capitals,0,1,56,44,15,7,0,1,caught,128/3,127.27
548357,G Gambhir,2,Kolkata Knight Riders,Delhi Capitals,0,2,36,21,8,4,1,1,bowled,68/1,171.43
548357,JH Kallis,2,Kolkata Knight Riders,Delhi Capitals,7,2,30,27,12,3,0,1,caught,128/2,111.11
548357,YK Pathan,2,Kolkata Knight Riders,Delhi Capitals,15,3,7,11,8,0,0,0,,,63.64
548357,MK Tiwary,2,Kolkata Knight Riders,Delhi Capitals,15,4,8,6,3,0,0,1,caught,147/4,133.33
548357,DB Das,2,Kolkata Knight Riders,Delhi Capitals,17,5,1,3,2,0,0,0,,,33.33
548358,SC Ganguly,1,Pune Warriors,Rajasthan Royals,0,1,14,18,10,1,0,1,caught,30/1,77.78
548358,MJ Clarke,1,Pune Warriors,Rajasthan Royals,0,2,16,18,10,1,0,1,lbw,35/2,88.89
548358,RV Uthappa,1,Pune Warriors,Rajasthan Royals,5,6,13,19,9,0,0,1,caught,83/4,68.42
548358,AP Majumdar,1,Pune Warriors,Rajasthan Royals,6,2,30,20,6,1,2,1,bowled,77/3,150.0
548358,SPD Smith,1,Pune Warriors,Rajasthan Royals,11,4,18,22,8,1,0,0,run out,107/5,81.82
548358,AD Mathews,1,Pune Warriors,Rajasthan Royals,13,3,11,12,3,0,0,0,,,91.67
548358,M Manhas,1,Pune Warriors,Rajasthan Royals,17,3,11,9,2,1,0,1,bowled,122/6,122.22
548358,WD Parnell,1,Pune Warriors,Rajasthan Royals,19,3,2,2,0,0,0,0,,,100.0
548358,R Dravid,2,Rajasthan Royals,Pune Warriors,0,1,14,16,9,2,0,1,caught,49/2,87.5
548358,AM Rahane,2,Rajasthan Royals,Pune Warriors,1,1,0,3,3,0,0,1,caught,4/1,0.0
548358,SR Watson,2,Rajasthan Royals,Pune Warriors,1,4,90,51,13,10,4,0,,,176.47
548358,AL Menaria,2,Rajasthan Royals,Pune Warriors,6,3,18,21,7,1,0,1,caught,105/3,85.71
548358,OA Shah,2,Rajasthan Royals,Pune Warriors,14,3,4,7,3,0,0,0,,,57.14
548359,Mandeep Singh,1,Punjab Kings,Sunrisers Hyderabad,0,1,75,48,20,8,3,1,bowled,130/4,156.25
548359,SE Marsh,1,Punjab Kings,Sunrisers Hyderabad,0,2,22,20,8,3,0,1,bowled,55/1,110.0
548359,N Saini,1,Punjab Kings,Sunrisers Hyderabad,6,6,2,4,2,0,0,1,lbw,58/2,50.0
548359,DJ Hussey,1,Punjab Kings,Sunrisers Hyderabad,7,5,16,16,9,1,1,1,caught,97/3,100.0
548359,Azhar Mahmood,1,Punjab Kings,Sunrisers Hyderabad,13,2,14,9,2,2,0,1,run out,138/5,155.56
548359,DA Miller,1,Punjab Kings,Sunrisers Hyderabad,15,4,28,18,5,3,1,0,,,155.56
548359,SD Chitnis,1,Punjab Kings,Sunrisers Hyderabad,17,1,6,5,0,0,0,0,,,120.0
548359,DJ Harris,2,Sunrisers Hyderabad,Punjab Kings,0,1,30,29,13,2,1,1,caught,70/3,103.45
548359,S Dhawan,2,Sunrisers Hyderabad,Punjab Kings,0,3,8,6,3,1,0,1,caught,10/1,133.33
548359,PA Patel,2,Sunrisers Hyderabad,Punjab Kings,1,6,17,13,5,1,1,1,bowled,31/2,130.77
548359,CL White,2,Sunrisers Hyderabad,Punjab Kings,5,4,8,14,10,1,0,1,caught,71/4,57.14
548359,KC Sangakkara,2,Sunrisers Hyderabad,Punjab Kings,10,2,4,6,3,0,0,1,caught,74/5,66.67
548359,AA Jhunjhunwala,2,Sunrisers Hyderabad,Punjab Kings,11,3,19,20,8,0,1,1,run out,121/7,95.0
548359,PA Reddy,2,Sunrisers Hyderabad,Punjab Kings,12,2,24,13,2,2,1,1,stumped,117/6,184.62
548359,A Ashish Reddy,2,Sunrisers Hyderabad,Punjab Kings,16,4,8,8,3,1,0,1,caught,130/8,100.0
548359,J Theron,2,Sunrisers Hyderabad,Punjab Kings,17,6,7,6,2,1,0,0,,,116.67
548359,A Mishra,2,Sunrisers Hyderabad,Punjab Kings,18,5,8,5,0,1,0,0,,,160.0
548360,JEC Franklin,1,Mumbai Indians,Royal Challengers Bengaluru,0,1,1,6,5,0,0,1,caught,1/1,16.67
548360,SR Tendulkar,1,Mumbai Indians,Royal Challengers Bengaluru,0,5,24,27,17,4,0,1,caught and bowled,41/3,88.89
548360,RG Sharma,1,Mumbai Indians,Royal Challengers Bengaluru,1,3,0,3,4,0,0,1,lbw,2/2,0.0
548360,KD Karthik,1,Mumbai Indians,Royal Challengers Bengaluru,1,7,44,39,15,3,1,1,caught,100/5,112.82
548360,AT Rayudu,1,Mumbai Indians,Royal Challengers Bengaluru,8,6,22,17,5,2,0,1,caught,85/4,129.41
548360,DR Smith,1,Mumbai Indians,Royal Challengers Bengaluru,14,5,2,3,1,0,0,1,caught,100/6,66.67
548360,KA Pollard,1,Mumbai Indians,Royal Challengers Bengaluru,15,6,21,13,3,0,2,0,,,161.54
548360,Harbhajan Singh,1,Mumbai Indians,Royal Challengers Bengaluru,16,4,20,12,2,3,0,0,,,166.67
548360,TM Dilshan,2,Royal Challengers Bengaluru,Mumbai Indians,0,1,19,25,16,3,0,1,lbw,48/1,76.0
548360,CH Gayle,2,Royal Challengers Bengaluru,Mumbai Indians,1,1,82,58,24,5,6,0,,,141.38
548360,V Kohli,2,Royal Challengers Bengaluru,Mumbai Indians,8,4,36,25,5,1,2,0,,,144.0
548361,R Dravid,1,Rajasthan Royals,Chennai Super Kings,0,1,4,9,9,1,0,1,caught,6/1,44.44
548361,AM Rahane,1,Rajasthan Royals,Chennai Super Kings,1,1,17,22,11,2,0,1,caught,40/3,77.27
548361,SR Watson,1,Rajasthan Royals,Chennai Super Kings,1,6,5,11,9,1,0,1,caught,28/2,45.45
548361,STR Binny,1,Rajasthan Royals,Chennai Super Kings,5,5,27,18,8,3,1,1,caught,65/4,150.0
548361,BJ Hodge,1,Rajasthan Royals,Chennai Super Kings,8,5,33,28,11,2,1,1,lbw,115/6,117.86
548361,J Botha,1,Rajasthan Royals,Chennai Super Kings,10,3,12,20,10,0,0,1,bowled,97/5,60.0
548361,AL Menaria,1,Rajasthan Royals,Chennai Super Kings,17,2,6,5,2,1,0,0,,,120.0
548361,DH Yagnik,1,Rajasthan Royals,Chennai Super Kings,18,4,10,7,3,2,0,0,,,142.86
548361,MEK Hussey,2,Chennai Super Kings,Rajasthan Royals,0,1,19,32,20,2,0,1,run out,60/4,59.38
548361,M Vijay,2,Chennai Super Kings,Rajasthan Royals,0,2,0,5,5,0,0,1,bowled,1/1,0.0
548361,SK Raina,2,Chennai Super Kings,Rajasthan Royals,1,4,23,17,13,5,0,1,caught,36/2,135.29
548361,DJ Bravo,2,Chennai Super Kings,Rajasthan Royals,6,1,10,15,6,0,0,1,caught,57/3,66.67
548361,MS Dhoni,2,Chennai Super Kings,Rajasthan Royals,11,3,10,16,11,1,0,1,caught,80/5,62.5
548361,RA Jadeja,2,Chennai Super Kings,Rajasthan Royals,12,2,16,13,5,1,1,1,caught,84/6,123.08
548361,S Anirudha,2,Chennai Super Kings,Rajasthan Royals,16,3,18,5,3,1,2,0,,,360.0
548361,JA Morkel,2,Chennai Super Kings,Rajasthan Royals,16,5,18,6,1,1,2,0,,,300.0
548362,CH Gayle,1,Royal Challengers Bengaluru,Pune Warriors,0,1,57,30,14,3,6,1,caught,80/1,190.0
548362,TM Dilshan,1,Royal Challengers Bengaluru,Pune Warriors,0,5,53,44,19,6,1,0,,,120.45
548362,V Kohli,1,Royal Challengers Bengaluru,Pune Warriors,8,4,9,12,6,1,0,1,caught,95/2,75.0
548362,SS Tiwary,1,Royal Challengers Bengaluru,Pune Warriors,11,4,36,30,11,3,1,0,run out,138/3,120.0
548362,AB de Villiers,1,Royal Challengers Bengaluru,Pune Warriors,17,6,9,4,1,0,1,0,,,225.0
548362,MD Mishra,2,Pune Warriors,Royal Challengers Bengaluru,0,1,4,4,3,1,0,1,lbw,4/1,100.0
548362,MK Pandey,2,Pune Warriors,Royal Challengers Bengaluru,0,5,0,2,2,0,0,1,bowled,4/2,0.0
548362,MJ Clarke,2,Pune Warriors,Royal Challengers Bengaluru,1,1,13,10,4,2,0,1,caught,22/3,130.0
548362,RV Uthappa,2,Pune Warriors,Royal Challengers Bengaluru,1,2,38,23,9,5,1,1,stumped,72/4,165.22
548362,AP Majumdar,2,Pune Warriors,Royal Challengers Bengaluru,4,1,31,26,9,4,0,1,caught,102/6,119.23
548362,AD Mathews,2,Pune Warriors,Royal Challengers Bengaluru,8,4,4,10,6,0,0,1,stumped,84/5,40.0
548362,SPD Smith,2,Pune Warriors,Royal Challengers Bengaluru,11,2,24,25,7,1,0,0,,,96.0
548362,B Kumar,2,Pune Warriors,Royal Challengers Bengaluru,14,3,2,4,2,0,0,1,bowled,108/7,50.0
548362,AC Thomas,2,Pune Warriors,Royal Challengers Bengaluru,15,6,7,6,2,1,0,1,bowled,118/8,116.67
548362,R Sharma,2,Pune Warriors,Royal Challengers Bengaluru,17,3,0,2,2,0,0,1,bowled,122/9,0.0
548362,K Upadhyay,2,Pune Warriors,Royal Challengers Bengaluru,18,2,11,8,3,0,1,0,,,137.5
548363,HH Gibbs,1,Mumbai Indians,Kolkata Knight Riders,0,1,66,58,26,7,2,0,,,113.79
548363,SR Tendulkar,1,Mumbai Indians,Kolkata Knight Riders,2,1,2,2,1,0,0,1,stumped,15/1,100.0
548363,RG Sharma,1,Mumbai Indians,Kolkata Knight Riders,2,3,109,60,17,12,5,0,,,181.67
548363,MS Bisla,2,Kolkata Knight Riders,Mumbai Indians,0,1,1,2,1,0,0,1,caught,3/2,50.0
548363,G Gambhir,2,Kolkata Knight Riders,Mumbai Indians,0,2,0,2,2,0,0,1,bowled,1/1,0.0
548363,JH Kallis,2,Kolkata Knight Riders,Mumbai Indians,0,4,79,60,19,7,3,1,caught,151/4,131.67
548363,MK Tiwary,2,Kolkata Knight Riders,Mumbai Indians,1,5,27,25,11,4,0,1,lbw,60/3,108.0
548363,YK Pathan,2,Kolkata Knight Riders,Mumbai Indians,9,5,40,30,5,2,1,0,,,133.33
548363,DB Das,2,Kolkata Knight Riders,Mumbai Indians,19,6,4,1,0,1,0,0,,,400.0
548364,DA Warner,1,Delhi Capitals,Chennai Super Kings,0,1,8,9,6,1,0,1,caught,12/2,88.89
548364,V Sehwag,1,Delhi Capitals,Chennai Super Kings,0,4,4,2,1,1,0,1,bowled,5/1,200.0
548364,NV Ojha,1,Delhi Capitals,Chennai Super Kings,0,6,3,11,9,0,0,1,caught,24/3,27.27
548364,DPMD Jayawardene,1,Delhi Capitals,Chennai Super Kings,2,2,8,10,6,1,0,1,caught,24/4,80.0
548364,Y Nagar,1,Delhi Capitals,Chennai Super Kings,5,3,44,47,15,1,1,0,,,93.62
548364,Y Venugopal Rao,1,Delhi Capitals,Chennai Super Kings,5,4,27,24,8,0,2,1,caught,72/5,112.5
548364,IK Pathan,1,Delhi Capitals,Chennai Super Kings,13,3,13,17,10,0,0,0,,,76.47
548364,MEK Hussey,2,Chennai Super Kings,Delhi Capitals,0,1,38,32,17,5,1,1,caught,75/1,118.75
548364,M Vijay,2,Chennai Super Kings,Delhi Capitals,1,1,48,40,18,5,1,0,,,120.0
548364,SK Raina,2,Chennai Super Kings,Delhi Capitals,10,2,28,20,8,1,2,0,,,140.0
548365,R Dravid,1,Rajasthan Royals,Pune Warriors,0,1,21,20,11,4,0,1,caught,29/1,105.0
548365,AM Rahane,1,Rajasthan Royals,Pune Warriors,0,3,61,47,15,7,0,1,bowled,162/4,129.79
548365,SR Watson,1,Rajasthan Royals,Pune Warriors,4,4,58,31,12,6,4,1,bowled,123/2,187.1
548365,BJ Hodge,1,Rajasthan Royals,Pune Warriors,14,4,14,14,5,0,0,1,caught,156/3,100.0
548365,STR Binny,1,Rajasthan Royals,Pune Warriors,18,3,6,5,1,0,0,0,,,120.0
548365,J Botha,1,Rajasthan Royals,Pune Warriors,19,3,7,3,0,1,0,0,,,233.33
548365,SC Ganguly,2,Pune Warriors,Rajasthan Royals,0,1,2,4,2,0,0,1,stumped,3/2,50.0
548365,JD Ryder,2,Pune Warriors,Rajasthan Royals,0,2,1,2,1,0,0,1,caught,3/1,50.0
548365,RV Uthappa,2,Pune Warriors,Rajasthan Royals,1,1,6,6,4,1,0,1,stumped,11/3,100.0
548365,AP Majumdar,2,Pune Warriors,Rajasthan Royals,1,5,9,8,5,2,0,1,caught and bowled,26/4,112.5
548365,CJ Ferguson,2,Pune Warriors,Rajasthan Royals,2,2,23,26,12,2,0,1,lbw,60/5,88.46
548365,SPD Smith,2,Pune Warriors,Rajasthan Royals,4,6,37,30,10,5,0,1,caught,89/6,123.33
548365,AD Mathews,2,Pune Warriors,Rajasthan Royals,10,2,23,19,3,1,0,1,caught,110/8,121.05
548365,B Kumar,2,Pune Warriors,Rajasthan Royals,14,3,3,5,2,0,0,1,bowled,106/7,60.0
548365,M Kartik,2,Pune Warriors,Rajasthan Royals,16,3,8,9,1,0,0,0,,,88.89
548365,R Sharma,2,Pune Warriors,Rajasthan Royals,17,3,0,3,3,0,0,1,caught,112/9,0.0
548365,A Nehra,2,Pune Warriors,Rajasthan Royals,18,1,9,8,3,1,0,0,,,112.5
548366,S Dhawan,1,Sunrisers Hyderabad,Punjab Kings,0,1,71,50,13,4,3,1,caught,145/3,142.0
548366,PA Patel,1,Sunrisers Hyderabad,Punjab Kings,0,4,18,16,8,2,0,1,caught,47/1,112.5
548366,KC Sangakkara,1,Sunrisers Hyderabad,Punjab Kings,6,1,1,4,3,0,0,1,caught,49/2,25.0
548366,CL White,1,Sunrisers Hyderabad,Punjab Kings,7,2,67,40,8,8,1,0,,,167.5
548366,DT Christian,1,Sunrisers Hyderabad,Punjab Kings,17,2,24,10,2,1,2,1,caught,189/4,240.0
548366,N Saini,2,Punjab Kings,Sunrisers Hyderabad,0,1,3,10,8,0,0,1,caught,7/1,30.0
548366,Mandeep Singh,2,Punjab Kings,Sunrisers Hyderabad,0,4,28,20,9,5,0,1,caught,56/3,140.0
548366,SE Marsh,2,Punjab Kings,Sunrisers Hyderabad,3,1,11,7,3,2,0,1,caught,26/2,157.14
548366,Azhar Mahmood,2,Punjab Kings,Sunrisers Hyderabad,4,5,31,20,3,2,1,1,stumped,100/4,155.0
548366,DJ Hussey,2,Punjab Kings,Sunrisers Hyderabad,7,3,65,35,11,4,5,0,,,185.71
548366,SD Chitnis,2,Punjab Kings,Sunrisers Hyderabad,12,3,11,13,7,1,0,1,caught,141/5,84.62
548366,PP Chawla,2,Punjab Kings,Sunrisers Hyderabad,16,2,8,3,1,2,0,1,caught,149/6,266.67
548366,Gurkeerat Singh,2,Punjab Kings,Sunrisers Hyderabad,16,5,29,12,1,4,1,0,,,241.67
548367,CH Gayle,1,Royal Challengers Bengaluru,Mumbai Indians,0,1,6,8,7,0,1,1,bowled,8/1,75.0
548367,TM Dilshan,1,Royal Challengers Bengaluru,Mumbai Indians,1,1,47,49,28,4,1,1,run out,133/5,95.92
548367,V Kohli,1,Royal Challengers Bengaluru,Mumbai Indians,2,3,3,1,0,0,0,0,,,300.0
548367,SS Tiwary,1,Royal Challengers Bengaluru,Mumbai Indians,3,1,21,14,10,1,2,1,hit wicket,47/3,150.0
548367,AB de Villiers,1,Royal Challengers Bengaluru,Mumbai Indians,6,4,14,13,3,1,0,1,caught,87/4,107.69
548367,MA Agarwal,1,Royal Challengers Bengaluru,Mumbai Indians,11,4,64,30,8,6,4,0,,,213.33
548367,R Vinay Kumar,1,Royal Challengers Bengaluru,Mumbai Indians,17,4,1,2,1,0,0,1,run out,134/6,50.0
548367,Z Khan,1,Royal Challengers Bengaluru,Mumbai Indians,17,6,1,3,2,0,0,0,,,33.33
548367,HH Gibbs,2,Mumbai Indians,Royal Challengers Bengaluru,0,1,2,6,6,0,0,1,run out,4/2,33.33
548367,SR Tendulkar,2,Mumbai Indians,Royal Challengers Bengaluru,0,6,0,1,1,0,0,1,caught,2/1,0.0
